gene_id,gene_name,WT_1,WT_2,WT_3,WT_4,KO_1,KO_2,KO_3,KO_4
ENSG00010001687,GENE1688,3041.68,2190.40,2477.62,3004.18,2469.48,3965.59,1568.11,1309.08
ENSG00010001688,GENE1689,429.97,311.27,362.65,327.44,232.28,326.74,269.17,309.74
ENSG00010001689,GENE1690,46.22,56.62,80.75,40.54,87.46,93.05,87.71,100.50
ENSG00010001690,GENE1691,6.21,7.54,7.86,6.81,6.40,7.97,7.71,11.13
ENSG00010001691,GENE1692,974.34,1734.84,1207.62,1215.91,766.33,986.53,976.91,989.13
ENSG00010001692,GENE1693,5.56,7.18,6.25,6.90,7.40,5.35,6.56,6.80
ENSG00010001693,GENE1694,248.11,176.28,296.57,329.09,276.91,254.24,307.74,229.73
ENSG00010001694,GENE1695,149.27,204.49,200.56,156.42,246.17,127.13,156.36,133.18
ENSG00010001695,GENE1696,7.59,5.89,8.08,4.44,7.55,6.38,4.99,4.64
ENSG00010001696,GENE1697,40.59,39.20,35.90,41.45,44.43,47.57,42.46,47.46
ENSG00010001697,GENE1698,2259.65,2746.99,3190.58,3616.16,3251.11,2446.60,2807.95,3343.58
ENSG00010001698,GENE1699,70.08,55.02,60.80,78.72,43.82,46.75,68.53,56.22
ENSG00010001699,GENE1700,242.94,277.98,178.97,226.51,221.15,252.72,189.76,215.14
ENSG00010001700,GENE1701,708.36,528.63,527.18,455.02,432.51,586.77,453.31,592.98
ENSG00010001701,GENE1702,329.06,367.84,205.85,278.18,284.13,318.20,351.83,267.72
ENSG00010001702,GENE1703,17.82,26.38,23.84,23.36,20.47,23.64,23.60,29.34
ENSG00010001703,GENE1704,117.38,67.19,78.17,56.60,83.08,118.99,129.11,74.54
ENSG00010001704,GENE1705,211.82,144.03,160.18,284.86,196.64,261.36,154.97,113.35
ENSG00010001705,GENE1706,547.44,804.05,829.77,684.33,537.82,595.57,651.42,788.90
ENSG00010001706,GENE1707,96.78,78.10,57.37,124.89,68.65,113.54,95.17,116.73
ENSG00010001707,GENE1708,1575.82,1238.54,1698.70,1012.34,1493.50,1189.89,1818.74,1765.97
ENSG00010001708,GENE1709,274.49,274.80,405.42,339.56,285.35,259.70,277.85,196.44
ENSG00010001709,GENE1710,30.55,33.43,29.74,40.25,40.71,33.80,34.30,36.16
ENSG00010001710,GENE1711,11.86,12.38,13.41,16.64,11.78,10.80,12.24,18.11
ENSG00010001711,GENE1712,698.89,614.92,542.14,707.92,704.07,662.11,846.37,680.87
ENSG00010001712,GENE1713,1339.65,1264.52,2034.48,1125.50,1231.40,1020.98,1539.68,1034.53
ENSG00010001713,GENE1714,8.45,7.30,12.08,8.68,7.10,10.28,10.36,9.42
ENSG00010001714,GENE1715,3.89,6.44,5.81,3.98,5.57,5.56,5.24,4.24
ENSG00010001715,GENE1716,34.53,42.51,43.09,29.23,35.85,30.80,26.98,42.71
ENSG00010001716,GENE1717,10.44,10.89,11.41,7.82,6.10,7.87,11.02,13.24
ENSG00010001717,GENE1718,37.98,26.44,20.95,28.09,26.60,20.61,36.78,30.74
ENSG00010001718,GENE1719,47.65,48.38,25.80,46.98,49.44,35.81,33.20,30.06
ENSG00010001719,GENE1720,52.59,71.79,40.93,65.17,47.74,78.45,51.98,96.26
ENSG00010001720,GENE1721,29.33,21.87,20.36,12.61,28.57,37.65,21.83,18.24
ENSG00010001721,GENE1722,6.96,4.73,7.76,4.84,3.81,5.99,9.53,6.37
ENSG00010001722,GENE1723,3120.24,3433.01,2299.58,3502.67,2331.01,1439.82,1831.53,1588.30
ENSG00010001723,GENE1724,36.25,30.67,27.61,39.25,24.82,29.63,34.31,23.58
ENSG00010001724,GENE1725,585.90,592.19,805.59,732.95,971.07,948.58,1087.75,1455.83
ENSG00010001725,GENE1726,16.59,23.94,28.33,20.72,19.92,17.07,31.92,20.98
ENSG00010001726,GENE1727,335.39,239.15,324.33,144.06,162.15,164.17,257.01,259.45
ENSG00010001727,GENE1728,346.49,172.62,151.94,230.14,296.28,258.33,205.96,323.81
ENSG00010001728,GENE1729,1544.52,1172.84,1939.50,1457.77,1074.25,1894.10,1361.44,1306.08
ENSG00010001729,GENE1730,196.77,239.46,201.77,195.08,132.31,283.83,166.02,188.12
ENSG00010001730,GENE1731,151.81,119.45,143.60,166.41,57.22,47.73,67.60,59.88
ENSG00010001731,GENE1732,27.46,34.94,35.10,40.46,21.43,60.96,52.80,39.42
ENSG00010001732,GENE1733,638.46,466.98,649.41,610.08,566.17,696.70,306.91,563.49
ENSG00010001733,GENE1734,377.21,345.58,339.41,355.30,424.46,335.80,406.92,221.66
ENSG00010001734,GENE1735,14.33,11.44,12.53,17.26,25.24,22.31,13.85,14.81
ENSG00010001735,GENE1736,40.31,59.97,31.08,37.63,58.73,39.09,26.15,29.66
ENSG00010001736,GENE1737,15.07,19.59,9.92,7.99,8.63,14.09,12.05,12.37
ENSG00010001737,GENE1738,223.24,277.06,323.50,288.13,208.98,300.60,248.07,160.63
ENSG00010001738,GENE1739,355.12,306.92,388.39,401.76,1452.95,1433.08,2427.47,1934.30
ENSG00010001739,GENE1740,16.29,16.35,15.34,19.02,23.45,18.17,17.69,15.45
ENSG00010001740,GENE1741,1563.77,2225.97,1913.13,1454.87,986.38,1322.23,1072.33,1523.52
ENSG00010001741,GENE1742,2122.30,1718.24,2998.34,2342.28,1648.26,1373.44,1990.87,973.98
ENSG00010001742,GENE1743,3.76,3.65,6.00,4.64,3.78,4.06,4.31,3.49
ENSG00010001743,GENE1744,6.10,5.94,5.36,4.60,3.58,5.81,4.77,5.34
ENSG00010001744,GENE1745,2561.36,2385.11,1890.37,2675.99,3255.12,3117.37,2460.24,2599.86
ENSG00010001745,GENE1746,864.92,1097.55,701.71,1103.99,929.02,816.81,1535.80,1225.87
ENSG00010001746,GENE1747,6.04,7.64,5.49,5.84,1.16,1.14,1.72,0.93
ENSG00010001747,GENE1748,7.95,5.69,8.29,5.18,1.72,1.66,1.11,0.98
ENSG00010001748,GENE1749,3.34,3.61,3.89,3.48,3.06,2.99,2.60,3.95
ENSG00010001749,GENE1750,1873.51,1505.92,1764.46,1327.11,2219.01,1214.09,1594.88,940.35
ENSG00010001750,GENE1751,274.87,240.65,245.61,420.85,231.16,500.96,295.13,362.86
ENSG00010001751,GENE1752,87.04,71.20,72.73,145.01,116.09,72.42,76.20,59.09
ENSG00010001752,GENE1753,165.15,93.28,89.24,152.15,97.61,72.19,79.99,79.74
ENSG00010001753,GENE1754,3930.21,2261.73,2928.03,2733.53,2198.02,4298.74,1899.89,3404.27
ENSG00010001754,GENE1755,3638.57,4626.51,4715.78,4971.91,3374.07,2531.31,3453.43,2677.17
ENSG00010001755,GENE1756,1954.70,1987.87,1262.06,1857.73,1947.60,2544.94,2255.24,1958.15
ENSG00010001756,GENE1757,1325.33,2006.47,1182.72,1294.10,1572.77,1360.19,1936.88,2399.80
ENSG00010001757,GENE1758,187.78,152.75,128.43,114.13,205.76,228.61,195.34,192.32
ENSG00010001758,GENE1759,3407.21,3209.78,3559.46,3163.68,695.34,887.01,789.62,841.04
ENSG00010001759,GENE1760,1162.42,426.87,788.94,813.38,383.90,367.91,464.71,303.33
ENSG00010001760,GENE1761,12.32,10.30,13.34,12.24,12.42,8.23,10.18,10.35
ENSG00010001761,GENE1762,39.33,17.74,41.63,40.10,47.16,42.24,28.70,35.49
ENSG00010001762,GENE1763,211.63,271.98,269.48,305.80,225.15,177.40,407.71,305.32
ENSG00010001763,GENE1764,560.35,334.94,291.25,444.26,315.94,355.12,380.68,311.01
ENSG00010001764,GENE1765,38.09,52.10,41.57,30.12,7.86,8.03,12.31,9.05
ENSG00010001765,GENE1766,638.95,824.69,988.41,816.30,470.70,661.97,617.32,670.50
ENSG00010001766,GENE1767,190.26,209.79,201.22,201.93,196.56,207.54,206.78,228.27
ENSG00010001767,GENE1768,301.66,209.87,195.34,161.02,310.39,144.97,248.86,298.40
ENSG00010001768,GENE1769,14.70,7.47,9.11,10.01,9.29,11.03,7.72,17.37
ENSG00010001769,GENE1770,1253.28,1208.72,1449.95,2029.20,1246.49,1226.38,1415.51,1229.70
ENSG00010001770,GENE1771,2.65,4.68,4.00,3.35,34.66,24.28,26.52,27.75
ENSG00010001771,GENE1772,45.34,46.01,41.74,45.28,70.48,41.03,52.86,47.80
ENSG00010001772,GENE1773,2781.86,1672.51,2709.12,1687.01,898.91,1574.93,1201.11,1420.88
ENSG00010001773,GENE1774,251.57,378.91,341.35,268.98,487.09,348.24,549.55,565.23
ENSG00010001774,GENE1775,1763.82,1925.51,2693.63,2293.26,1819.22,1740.26,2799.80,1811.64
ENSG00010001775,GENE1776,35.92,41.18,51.96,49.30,24.11,58.63,26.66,29.87
ENSG00010001776,GENE1777,18.75,18.80,18.50,17.17,8.80,17.42,17.57,13.61
ENSG00010001777,GENE1778,637.44,502.20,987.05,731.77,152.34,178.62,230.46,206.79
ENSG00010001778,GENE1779,174.77,153.29,141.64,187.87,119.59,87.66,170.25,129.77
ENSG00010001779,GENE1780,36.63,43.01,45.44,60.04,36.31,47.47,68.40,47.83
ENSG00010001780,GENE1781,131.09,71.31,91.78,64.94,95.25,75.03,93.92,77.06
ENSG00010001781,GENE1782,45.68,54.09,41.32,39.17,232.79,110.03,141.81,138.52
ENSG00010001782,GENE1783,13.41,6.95,9.61,7.15,8.21,3.83,13.91,7.05
ENSG00010001783,GENE1784,247.16,255.02,205.08,316.62,467.00,373.14,229.43,285.49
ENSG00010001784,GENE1785,2412.07,1416.40,1210.72,1762.19,2456.64,2412.01,1804.96,1509.62
ENSG00010001785,GENE1786,116.66,126.73,112.87,96.48,404.15,441.37,578.92,469.72
ENSG00010001786,GENE1787,475.06,382.65,460.60,309.73,438.62,261.20,440.62,443.78
ENSG00010001787,GENE1788,112.00,144.38,74.73,102.36,84.11,128.77,118.37,134.69
ENSG00010001788,GENE1789,6.40,8.69,11.04,6.94,5.73,8.32,6.14,6.10
ENSG00010001789,GENE1790,128.26,128.07,97.47,120.90,119.72,86.11,122.00,125.98
ENSG00010001790,GENE1791,6.41,8.05,6.67,6.64,9.86,5.64,6.25,6.30
ENSG00010001791,GENE1792,1245.82,753.03,795.83,1426.47,1368.89,828.26,829.09,1042.43
ENSG00010001792,GENE1793,4351.26,3225.48,2723.10,4791.04,5684.50,3367.18,3927.65,3628.02
ENSG00010001793,GENE1794,1052.07,1550.53,1121.22,671.12,933.32,1712.66,1493.87,2013.64
ENSG00010001794,GENE1795,25.73,29.82,22.18,29.65,139.55,105.98,89.24,99.47
ENSG00010001795,GENE1796,30.37,23.81,24.14,25.83,26.87,24.84,24.57,22.10
ENSG00010001796,GENE1797,5.96,7.34,6.87,9.15,6.36,7.90,6.62,7.47
ENSG00010001797,GENE1798,60.91,83.51,67.33,45.37,39.88,55.89,75.15,51.80
ENSG00010001798,GENE1799,210.74,168.34,171.91,246.11,19.63,21.19,26.12,25.25
ENSG00010001799,GENE1800,138.87,154.00,153.14,152.12,108.13,97.21,126.89,128.94
ENSG00010001800,GENE1801,1183.64,834.74,1172.43,1715.16,1939.37,1308.90,1073.09,893.88
ENSG00010001801,GENE1802,30.82,20.09,16.81,19.57,20.04,27.55,16.61,17.35
ENSG00010001802,GENE1803,231.68,255.75,297.79,306.30,766.02,537.19,547.66,480.41
ENSG00010001803,GENE1804,2399.68,1340.60,2099.34,1438.94,3139.44,1843.88,2356.05,1951.55
ENSG00010001804,GENE1805,84.62,130.69,90.49,184.82,73.90,97.46,133.97,127.60
ENSG00010001805,GENE1806,1208.54,832.58,1177.34,1189.09,1199.65,1867.81,1002.68,1079.42
ENSG00010001806,GENE1807,187.77,164.60,270.50,152.83,142.57,211.84,192.27,194.46
ENSG00010001807,GENE1808,251.76,437.73,375.20,338.71,107.61,107.40,134.64,130.08
ENSG00010001808,GENE1809,5.21,7.37,4.73,4.74,7.03,5.75,4.98,3.42
ENSG00010001809,GENE1810,20.13,14.40,15.95,11.77,16.88,10.85,21.27,13.49
ENSG00010001810,GENE1811,5.98,7.08,3.88,5.27,5.11,5.97,7.28,5.14
ENSG00010001811,GENE1812,1060.22,1814.49,882.82,1757.28,1191.61,1699.58,1550.63,1442.63
ENSG00010001812,GENE1813,8.65,8.82,9.84,12.05,9.52,10.71,6.70,8.02
ENSG00010001813,GENE1814,9.65,10.30,7.24,5.96,9.03,7.89,6.50,10.84
ENSG00010001814,GENE1815,139.12,166.41,154.75,134.84,145.82,148.31,106.84,78.70
ENSG00010001815,GENE1816,2.57,4.81,3.47,7.13,5.46,4.91,5.86,4.85
ENSG00010001816,GENE1817,467.95,656.05,610.14,482.52,894.40,1581.51,1036.83,944.46
ENSG00010001817,GENE1818,1235.81,1535.58,1193.97,1843.86,5216.78,3344.28,4597.82,3372.46
ENSG00010001818,GENE1819,1825.64,1765.50,1413.00,1269.85,1411.16,1491.37,2146.03,2352.99
ENSG00010001819,GENE1820,4245.28,4865.28,4463.50,5207.51,3089.35,4658.97,2561.93,3497.51
ENSG00010001820,GENE1821,139.75,227.35,167.55,160.09,181.09,205.70,210.14,180.17
ENSG00010001821,GENE1822,1005.28,673.31,572.21,1133.21,745.41,935.70,621.93,690.79
ENSG00010001822,GENE1823,2182.91,2001.51,2636.83,2573.40,2777.42,2644.60,2398.52,1941.96
ENSG00010001823,GENE1824,586.83,560.12,277.27,554.11,676.85,1075.76,616.59,427.54
ENSG00010001824,GENE1825,60.71,102.69,89.31,88.10,108.92,84.04,84.25,101.27
ENSG00010001825,GENE1826,42.68,53.03,32.98,47.25,51.25,51.98,60.94,45.09
ENSG00010001826,GENE1827,10.98,14.44,12.00,9.43,16.64,11.03,13.13,14.57
ENSG00010001827,GENE1828,174.42,200.98,175.18,154.73,1596.50,2247.01,1912.02,2268.86
ENSG00010001828,GENE1829,26.70,31.81,31.83,30.48,16.79,31.20,20.96,30.48
ENSG00010001829,GENE1830,484.23,427.64,320.07,513.34,422.56,521.56,165.08,291.59
ENSG00010001830,GENE1831,6.60,6.66,6.87,12.11,14.42,8.17,8.24,7.37
ENSG00010001831,GENE1832,48.68,56.44,59.49,57.18,69.26,83.67,53.55,54.90
ENSG00010001832,GENE1833,4.37,5.33,7.82,4.41,5.29,4.76,4.52,6.80
ENSG00010001833,GENE1834,422.66,326.02,472.26,415.70,369.79,461.19,435.05,572.07
ENSG00010001834,GENE1835,791.21,528.33,478.51,648.82,741.33,371.59,756.73,549.82
ENSG00010001835,GENE1836,529.38,330.98,726.58,679.22,341.07,575.84,361.77,544.72
ENSG00010001836,GENE1837,20.67,20.70,22.17,18.12,291.48,245.11,192.75,187.69
ENSG00010001837,GENE1838,12.63,17.65,25.73,25.22,17.15,26.75,22.36,15.55
ENSG00010001838,GENE1839,75.67,73.69,44.28,62.28,54.89,47.30,62.50,47.11
ENSG00010001839,GENE1840,755.03,1013.63,869.62,1083.86,924.10,806.16,769.28,1250.40
ENSG00010001840,GENE1841,13.20,10.09,8.17,16.02,14.18,13.45,20.93,13.67
ENSG00010001841,GENE1842,79.84,52.84,101.88,74.21,69.25,111.18,78.50,92.31
ENSG00010001842,GENE1843,16.91,13.04,17.98,20.51,17.62,13.59,22.50,10.33
ENSG00010001843,GENE1844,6.18,4.88,4.44,6.82,6.99,7.07,4.06,4.71
ENSG00010001844,GENE1845,17.97,14.99,18.50,16.04,21.39,14.88,26.24,19.82
ENSG00010001845,GENE1846,1664.30,1500.95,1687.44,1103.16,2797.79,2084.92,1727.88,2470.65
ENSG00010001846,GENE1847,3.77,6.12,5.25,5.18,7.56,6.54,7.08,5.45
ENSG00010001847,GENE1848,762.85,782.27,536.67,1819.07,1177.70,916.85,924.36,906.61
ENSG00010001848,GENE1849,24.00,32.56,43.99,28.41,20.38,17.36,25.15,28.41
ENSG00010001849,GENE1850,16.17,16.16,14.84,14.18,75.21,96.68,75.50,66.35
ENSG00010001850,GENE1851,274.17,219.79,358.95,297.58,306.38,250.69,275.25,303.51
ENSG00010001851,GENE1852,6.84,3.60,7.07,6.98,3.84,4.16,3.90,5.76
ENSG00010001852,GENE1853,552.24,491.92,502.38,381.91,868.13,573.16,481.07,415.75
ENSG00010001853,GENE1854,710.94,646.10,839.08,849.52,581.25,536.45,851.64,725.08
ENSG00010001854,GENE1855,2084.99,1194.94,1439.33,2377.14,1873.33,2082.40,2534.45,1895.01
ENSG00010001855,GENE1856,24.32,13.75,16.92,23.08,17.33,15.39,25.11,18.89
ENSG00010001856,GENE1857,417.98,446.70,480.51,379.54,699.50,417.28,501.79,640.34
ENSG00010001857,GENE1858,683.89,1215.60,1691.05,1460.65,2967.82,4854.98,4397.49,4836.05
ENSG00010001858,GENE1859,2408.67,2340.03,2567.03,2633.79,9802.03,5687.08,8143.28,10523.62
ENSG00010001859,GENE1860,4.96,4.11,2.78,4.70,4.58,4.05,4.59,4.37
ENSG00010001860,GENE1861,1284.62,1576.03,1073.39,926.26,1434.38,773.77,2045.31,1425.45
ENSG00010001861,GENE1862,14.55,12.46,9.82,8.81,11.30,7.36,18.28,19.29
ENSG00010001862,GENE1863,101.75,73.88,77.46,84.80,93.90,91.47,47.12,68.82
ENSG00010001863,GENE1864,25.97,22.05,21.47,26.33,65.43,55.54,74.15,55.54
ENSG00010001864,GENE1865,656.11,803.65,523.73,703.82,359.16,652.75,915.05,578.35
ENSG00010001865,GENE1866,9.48,6.89,7.21,10.03,28.11,26.24,25.16,36.49
ENSG00010001866,GENE1867,4.71,4.58,3.54,3.04,4.39,4.98,3.40,5.09
ENSG00010001867,GENE1868,172.74,133.96,120.23,134.59,155.87,175.86,106.77,130.38
ENSG00010001868,GENE1869,1710.34,2800.39,2647.11,1770.08,1245.77,1850.60,2778.75,1741.13
ENSG00010001869,GENE1870,2159.06,1660.67,2479.99,1332.55,2602.68,1126.69,1754.61,1101.52
ENSG00010001870,GENE1871,2599.81,1765.01,2290.85,2789.91,3603.11,2513.83,2355.43,3251.59
ENSG00010001871,GENE1872,23.44,24.89,23.76,14.25,20.55,17.80,18.67,35.42
ENSG00010001872,GENE1873,471.56,737.94,934.04,770.66,652.38,648.81,748.72,675.02
ENSG00010001873,GENE1874,18.93,24.22,22.51,32.00,25.80,27.74,25.60,21.20
ENSG00010001874,GENE1875,6.94,5.04,6.88,7.20,7.84,6.62,6.58,7.23
ENSG00010001875,GENE1876,741.74,470.08,782.30,1111.86,927.53,1614.40,1064.45,704.25
ENSG00010001876,GENE1877,2839.06,3192.67,2969.71,3180.78,451.08,230.50,356.69,250.19
ENSG00010001877,GENE1878,37.35,58.92,28.75,43.29,54.14,58.08,35.74,31.48
ENSG00010001878,GENE1879,50.76,137.13,49.04,77.99,48.94,62.78,66.54,74.33
ENSG00010001879,GENE1880,220.74,221.00,230.31,231.42,174.78,169.25,188.64,235.63
ENSG00010001880,GENE1881,89.17,84.65,87.04,62.07,58.49,62.56,50.48,69.07
ENSG00010001881,GENE1882,818.88,858.33,1064.49,923.16,738.54,656.21,1094.10,1371.11
ENSG00010001882,GENE1883,90.54,76.63,83.46,106.50,91.02,56.04,56.75,61.19
ENSG00010001883,GENE1884,195.85,145.04,256.21,134.94,272.78,198.52,228.20,162.92
ENSG00010001884,GENE1885,217.40,190.23,169.56,167.30,327.93,221.21,203.87,184.24
ENSG00010001885,GENE1886,59.87,44.27,63.25,37.67,62.69,32.69,41.15,49.14
ENSG00010001886,GENE1887,6.39,4.64,5.90,8.35,3.19,4.13,1.80,3.09
ENSG00010001887,GENE1888,109.19,106.73,124.80,115.82,104.75,146.64,106.76,102.70
ENSG00010001888,GENE1889,599.30,624.15,436.19,477.82,543.92,646.52,511.43,450.71
ENSG00010001889,GENE1890,9.16,11.48,7.11,11.73,6.37,11.44,8.77,9.47
ENSG00010001890,GENE1891,1047.24,641.12,577.76,1063.98,91.77,84.82,117.96,92.57
ENSG00010001891,GENE1892,189.27,224.89,126.90,138.39,156.18,219.39,237.41,183.57
ENSG00010001892,GENE1893,50.84,33.03,25.54,66.58,40.44,33.79,46.07,36.32
ENSG00010001893,GENE1894,123.27,140.13,151.99,147.03,160.23,130.47,123.14,144.39
ENSG00010001894,GENE1895,4226.69,3507.79,4513.48,4404.10,3995.35,3656.40,4249.63,4165.49
ENSG00010001895,GENE1896,47.44,33.92,48.93,40.60,42.83,38.65,53.93,43.35
ENSG00010001896,GENE1897,673.02,443.58,338.96,633.65,3409.11,3911.48,2016.77,2468.72
ENSG00010001897,GENE1898,6.11,11.85,7.57,8.09,8.25,8.15,5.75,8.52
ENSG00010001898,GENE1899,2597.46,3276.78,3723.84,2634.88,3083.77,2523.10,3043.65,3311.99
ENSG00010001899,GENE1900,134.82,113.76,149.13,112.17,406.99,454.70,373.41,389.85
ENSG00010001900,GENE1901,15.60,11.57,8.17,10.25,9.69,10.35,11.37,10.96
ENSG00010001901,GENE1902,1757.77,1570.64,1606.24,1415.29,813.70,706.03,769.72,1002.95
ENSG00010001902,GENE1903,108.88,108.40,83.78,88.79,78.59,70.55,97.23,80.01
ENSG00010001903,GENE1904,4.88,4.20,3.19,2.26,4.15,4.40,2.91,5.59
ENSG00010001904,GENE1905,16.33,23.10,33.31,17.13,20.53,20.87,21.26,23.34
ENSG00010001905,GENE1906,115.23,335.44,265.31,151.43,170.95,133.85,192.81,130.35
ENSG00010001906,GENE1907,795.70,451.71,635.10,710.92,471.52,671.73,407.41,696.85
ENSG00010001907,GENE1908,21.08,14.34,26.86,20.87,14.36,13.98,15.19,17.37
ENSG00010001908,GENE1909,160.37,324.55,274.11,214.04,184.03,185.13,210.52,216.38
ENSG00010001909,GENE1910,223.18,214.52,159.66,185.18,166.74,126.58,178.40,146.02
ENSG00010001910,GENE1911,45.83,50.76,38.43,63.34,53.47,60.35,67.16,74.55
ENSG00010001911,GENE1912,2669.67,3963.31,2084.27,3066.81,3115.05,3249.28,2411.43,2263.31
ENSG00010001912,GENE1913,21.13,24.97,15.84,57.62,30.87,27.34,33.63,29.36
ENSG00010001913,GENE1914,4.93,3.79,4.16,4.92,6.65,6.00,3.93,5.22
ENSG00010001914,GENE1915,666.75,651.61,839.42,597.58,551.84,690.69,666.04,837.93
ENSG00010001915,GENE1916,3168.60,2995.39,1884.45,4260.10,2621.58,1992.40,2399.30,2617.85
ENSG00010001916,GENE1917,50.58,72.83,68.47,46.37,48.21,57.24,45.23,69.88
ENSG00010001917,GENE1918,339.87,610.18,312.18,472.09,469.17,447.91,431.48,599.91
ENSG00010001918,GENE1919,2980.57,2458.99,1925.82,3158.41,4676.76,4482.23,4189.81,5358.54
ENSG00010001919,GENE1920,14.41,18.53,11.01,21.86,13.04,10.58,10.58,14.35
ENSG00010001920,GENE1921,7.88,13.61,6.69,11.41,13.45,13.23,11.36,10.36
ENSG00010001921,GENE1922,176.42,144.09,176.67,140.65,115.81,92.18,185.86,155.50
ENSG00010001922,GENE1923,267.53,404.42,306.70,485.16,2296.85,1779.81,1568.97,2218.34
ENSG00010001923,GENE1924,1506.33,1582.91,2169.18,944.42,1010.50,1637.05,1659.91,1284.87
ENSG00010001924,GENE1925,2488.68,1806.37,2295.29,2022.81,16191.33,26870.93,24774.70,18360.56
ENSG00010001925,GENE1926,47.64,38.78,37.88,37.24,46.52,34.63,45.39,33.97
ENSG00010001926,GENE1927,142.12,152.37,102.37,127.26,105.26,119.21,157.89,144.72
ENSG00010001927,GENE1928,335.43,254.77,322.86,420.01,72.95,75.96,64.25,63.63
ENSG00010001928,GENE1929,165.96,115.12,129.91,105.86,132.53,114.50,78.99,100.48
ENSG00010001929,GENE1930,1724.60,1983.17,2613.62,2051.29,278.05,518.79,525.32,452.78
ENSG00010001930,GENE1931,427.44,334.72,569.22,298.48,451.26,304.50,300.39,408.16
ENSG00010001931,GENE1932,502.41,226.39,391.18,271.81,251.53,280.97,312.39,326.53
ENSG00010001932,GENE1933,36.58,28.89,24.94,60.97,49.52,42.82,53.00,61.26
ENSG00010001933,GENE1934,2347.31,2009.33,1966.96,1920.27,1614.49,2150.68,1766.73,2112.24
ENSG00010001934,GENE1935,2503.58,2590.28,2768.20,2191.98,1752.62,1912.86,1592.38,2355.82
ENSG00010001935,GENE1936,228.69,157.19,275.37,208.55,25.58,21.21,20.57,27.87
ENSG00010001936,GENE1937,42.16,61.24,42.00,33.18,45.52,29.23,30.19,55.01
ENSG00010001937,GENE1938,6.59,4.48,4.83,4.90,4.53,3.57,3.58,3.78
ENSG00010001938,GENE1939,30.37,38.26,19.07,44.59,12.20,6.22,7.59,9.15
ENSG00010001939,GENE1940,975.48,603.40,521.95,984.09,635.82,604.29,822.16,903.03
ENSG00010001940,GENE1941,1246.53,1250.71,1177.28,823.06,110.93,96.19,155.74,129.76
ENSG00010001941,GENE1942,22.51,14.45,20.38,23.37,18.99,23.11,27.75,20.50
ENSG00010001942,GENE1943,67.12,58.45,78.44,61.99,69.45,60.46,96.19,101.67
ENSG00010001943,GENE1944,9.36,8.42,5.12,6.09,0.93,1.35,1.27,0.91
ENSG00010001944,GENE1945,13.05,12.18,13.01,15.19,9.89,18.84,11.73,11.20
ENSG00010001945,GENE1946,7.01,7.53,6.99,6.12,5.81,5.98,5.09,7.54
ENSG00010001946,GENE1947,7.29,4.73,13.41,8.62,8.82,5.16,3.98,11.13
ENSG00010001947,GENE1948,672.24,661.55,375.55,474.47,881.05,619.34,385.10,824.00
ENSG00010001948,GENE1949,19.99,19.80,25.32,28.66,24.11,21.17,21.71,25.75
ENSG00010001949,GENE1950,464.33,372.62,362.20,432.56,1561.49,2428.16,3126.46,2200.13
ENSG00010001950,GENE1951,5.19,3.87,4.54,6.01,8.22,5.44,9.16,5.22
ENSG00010001951,GENE1952,3033.61,2673.94,1795.94,3530.44,2072.02,2669.22,1762.37,3282.49
ENSG00010001952,GENE1953,16.48,19.12,34.92,18.28,28.57,22.26,21.84,33.65
ENSG00010001953,GENE1954,4.58,4.97,4.67,5.62,8.66,5.03,4.93,7.77
ENSG00010001954,GENE1955,77.39,64.08,90.11,66.96,87.67,40.84,80.58,39.69
ENSG00010001955,GENE1956,957.32,641.37,728.08,552.46,590.55,649.76,645.18,304.59
ENSG00010001956,GENE1957,74.95,91.04,66.62,110.12,21.59,26.04,23.44,19.28
ENSG00010001957,GENE1958,54.76,79.59,56.93,56.33,86.70,54.27,94.53,50.72
ENSG00010001958,GENE1959,176.31,152.47,109.02,182.40,56.30,47.50,75.69,68.73
ENSG00010001959,GENE1960,6.54,7.40,4.04,6.67,4.17,5.70,3.89,3.71
ENSG00010001960,GENE1961,399.84,267.59,363.15,448.69,288.41,431.25,399.74,399.54
ENSG00010001961,GENE1962,38.37,28.63,34.73,28.18,24.98,41.67,28.62,26.57
ENSG00010001962,GENE1963,1879.42,3089.60,2129.38,1936.30,1818.23,2845.40,1875.96,1901.46
ENSG00010001963,GENE1964,15.01,12.89,19.93,19.83,87.93,89.47,77.82,79.36
ENSG00010001964,GENE1965,1464.08,2802.88,1977.85,2004.83,776.22,651.50,498.35,511.21
ENSG00010001965,GENE1966,11.49,8.84,6.35,9.05,7.71,6.34,9.43,10.56
ENSG00010001966,GENE1967,250.75,392.97,329.47,400.70,312.50,307.21,252.88,336.78
ENSG00010001967,GENE1968,9.15,9.70,6.80,6.67,7.63,11.24,7.70,7.33
ENSG00010001968,GENE1969,310.23,371.07,373.08,341.12,265.26,395.60,325.21,398.59
ENSG00010001969,GENE1970,6.20,8.22,6.92,10.56,8.86,7.84,7.66,6.20
ENSG00010001970,GENE1971,2218.44,1713.44,2244.84,1407.48,1194.60,2475.72,2411.52,1014.85
ENSG00010001971,GENE1972,35.42,48.03,76.39,60.98,46.40,42.30,57.26,57.03
ENSG00010001972,GENE1973,358.11,332.65,320.70,310.11,316.84,394.83,491.26,364.06
ENSG00010001973,GENE1974,87.20,127.77,48.12,78.59,66.85,111.84,68.94,96.18
