gene_id,gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00010001044,GENE1045,525.93,0.3057,0.3432,3.731e-1,7.339e-1
ENSG00010001045,GENE1046,7.38,0.1843,0.1655,2.656e-1,6.219e-1
ENSG00010001046,GENE1047,92.80,-0.0608,0.2459,8.046e-1,9.490e-1
ENSG00010001047,GENE1048,136.34,0.0055,0.2043,9.787e-1,9.936e-1
ENSG00010001048,GENE1049,19.95,0.2342,0.2209,2.891e-1,6.554e-1
ENSG00010001049,GENE1050,457.66,-0.2731,0.2199,2.143e-1,5.524e-1
ENSG00010001050,GENE1051,9.84,0.0423,0.1526,7.816e-1,9.471e-1
ENSG00010001051,GENE1052,39.25,0.1263,0.1845,4.937e-1,8.131e-1
ENSG00010001052,GENE1053,129.44,0.1572,0.3369,6.407e-1,8.857e-1
ENSG00010001053,GENE1054,996.55,0.1283,0.2070,5.355e-1,8.416e-1
ENSG00010001054,GENE1055,42.36,-1.6565,0.1410,1.000e-300,1.471e-299
ENSG00010001055,GENE1056,690.32,0.2386,0.2799,3.940e-1,7.514e-1
ENSG00010001056,GENE1057,2610.12,-0.2974,0.2589,2.508e-1,6.013e-1
ENSG00010001057,GENE1058,22.16,-0.3115,0.1164,7.440e-3,4.566e-2
ENSG00010001058,GENE1059,8.69,-0.2004,0.2146,3.504e-1,7.103e-1
ENSG00010001059,GENE1060,3201.62,0.2557,0.2290,2.642e-1,6.206e-1
ENSG00010001060,GENE1061,25.64,0.3288,0.2318,1.561e-1,4.655e-1
ENSG00010001061,GENE1062,65.39,3.0471,0.1364,1.000e-300,1.471e-299
ENSG00010001062,GENE1063,2968.99,-0.1186,0.2372,6.172e-1,8.769e-1
ENSG00010001063,GENE1064,442.89,-0.1951,0.1544,2.062e-1,5.404e-1
ENSG00010001064,GENE1065,506.04,0.2523,0.3084,4.134e-1,7.604e-1
ENSG00010001065,GENE1066,9.32,-0.4682,0.1985,1.833e-2,1.005e-1
ENSG00010001066,GENE1067,60.15,0.2390,0.2048,2.434e-1,5.921e-1
ENSG00010001067,GENE1068,54.63,0.0487,0.3467,8.884e-1,9.673e-1
ENSG00010001068,GENE1069,45.20,0.3177,0.3278,3.324e-1,6.930e-1
ENSG00010001069,GENE1070,120.07,-0.5231,0.2737,5.597e-2,2.413e-1
ENSG00010001070,GENE1071,9.02,0.1277,0.3348,7.030e-1,9.149e-1
ENSG00010001071,GENE1072,36.08,0.3169,0.2111,1.332e-1,4.252e-1
ENSG00010001072,GENE1073,1433.14,0.2438,0.1664,1.430e-1,4.446e-1
ENSG00010001073,GENE1074,54.76,0.0970,0.2520,7.004e-1,9.146e-1
ENSG00010001074,GENE1075,8.78,0.0392,0.2596,8.800e-1,9.649e-1
ENSG00010001075,GENE1076,1670.61,-0.0797,0.2092,7.031e-1,9.149e-1
ENSG00010001076,GENE1077,11.07,-0.0217,0.2588,9.333e-1,9.787e-1
ENSG00010001077,GENE1078,119.81,-0.2298,0.2666,3.887e-1,7.471e-1
ENSG00010001078,GENE1079,71.72,-0.2819,0.2968,3.421e-1,7.010e-1
ENSG00010001079,GENE1080,2787.09,3.3279,0.2015,1.000e-300,1.471e-299
ENSG00010001080,GENE1081,25.23,2.7143,0.3708,2.505e-13,3.340e-12
ENSG00010001081,GENE1082,574.41,-0.1120,0.2246,6.180e-1,8.769e-1
ENSG00010001082,GENE1083,6.46,0.1862,0.0332,1.958e-8,2.040e-7
ENSG00010001083,GENE1084,8.05,0.0330,0.1567,8.334e-1,9.557e-1
ENSG00010001084,GENE1085,259.40,0.2132,0.1063,4.484e-2,2.014e-1
ENSG00010001085,GENE1086,29.65,0.2691,0.2073,1.942e-1,5.220e-1
ENSG00010001086,GENE1087,46.60,-0.4422,0.2509,7.801e-2,3.071e-1
ENSG00010001087,GENE1088,119.18,-0.1707,0.1659,3.036e-1,6.660e-1
ENSG00010001088,GENE1089,49.87,0.3628,0.2136,8.939e-2,3.365e-1
ENSG00010001089,GENE1090,833.97,0.5607,0.2294,1.454e-2,8.197e-2
ENSG00010001090,GENE1091,4.03,-2.0345,0.1727,1.000e-300,1.471e-299
ENSG00010001091,GENE1092,2027.13,2.2222,0.2622,1.000e-300,1.471e-299
ENSG00010001092,GENE1093,1363.12,0.1741,0.1768,3.246e-1,6.860e-1
ENSG00010001093,GENE1094,117.53,0.2818,0.2429,2.460e-1,5.952e-1
ENSG00010001094,GENE1095,7.35,-0.1197,0.3199,7.081e-1,9.183e-1
ENSG00010001095,GENE1096,29.48,0.0855,0.0911,3.484e-1,7.086e-1
ENSG00010001096,GENE1097,125.89,0.0100,0.1886,9.576e-1,9.862e-1
ENSG00010001097,GENE1098,85.79,2.5396,0.2234,1.000e-300,1.471e-299
ENSG00010001098,GENE1099,439.49,-0.3447,0.1472,1.918e-2,1.039e-1
ENSG00010001099,GENE1100,39.46,0.2979,0.1793,9.670e-2,3.542e-1
ENSG00010001100,GENE1101,1829.03,-0.1476,0.1630,3.655e-1,7.266e-1
ENSG00010001101,GENE1102,1055.73,0.5722,0.3345,8.717e-2,3.323e-1
ENSG00010001102,GENE1103,28.09,-0.0244,0.2108,9.077e-1,9.734e-1
ENSG00010001103,GENE1104,9.28,0.5625,0.2340,1.622e-2,9.029e-2
ENSG00010001104,GENE1105,7.50,-0.2648,0.1538,8.512e-2,3.270e-1
ENSG00010001105,GENE1106,426.18,0.2903,0.2310,2.089e-1,5.449e-1
ENSG00010001106,GENE1107,541.57,-0.2902,0.3193,3.634e-1,7.250e-1
ENSG00010001107,GENE1108,2746.87,0.2619,0.2884,3.637e-1,7.250e-1
ENSG00010001108,GENE1109,116.65,0.0885,0.2836,7.549e-1,9.374e-1
ENSG00010001109,GENE1110,148.73,-0.2379,0.1550,1.248e-1,4.087e-1
ENSG00010001110,GENE1111,109.03,0.0564,0.2777,8.392e-1,9.571e-1
ENSG00010001111,GENE1112,3613.14,0.1114,0.3384,7.421e-1,9.336e-1
ENSG00010001112,GENE1113,777.89,-0.4451,0.2346,5.783e-2,2.485e-1
ENSG00010001113,GENE1114,2389.87,-0.4091,0.1969,3.773e-2,1.767e-1
ENSG00010001114,GENE1115,29.46,0.0544,0.1052,6.047e-1,8.689e-1
ENSG00010001115,GENE1116,6.59,0.0941,0.2104,6.549e-1,8.905e-1
ENSG00010001116,GENE1117,26.43,-1.7093,0.3358,3.594e-7,3.490e-6
ENSG00010001117,GENE1118,190.15,0.1897,0.2947,5.197e-1,8.320e-1
ENSG00010001118,GENE1119,27.91,0.3462,0.2794,2.153e-1,5.534e-1
ENSG00010001119,GENE1120,1999.69,0.0265,0.2855,9.260e-1,9.787e-1
ENSG00010001120,GENE1121,1264.97,-0.3998,0.2038,4.981e-2,2.194e-1
ENSG00010001121,GENE1122,1197.29,-0.0550,0.1878,7.698e-1,9.434e-1
ENSG00010001122,GENE1123,151.97,-0.1090,0.2660,6.820e-1,9.055e-1
ENSG00010001123,GENE1124,21.60,-0.2658,0.2453,2.787e-1,6.418e-1
ENSG00010001124,GENE1125,4.70,-0.1992,0.1961,3.096e-1,6.700e-1
ENSG00010001125,GENE1126,15.19,0.2395,0.1469,1.029e-1,3.672e-1
ENSG00010001126,GENE1127,3168.75,0.2458,0.1681,1.437e-1,4.450e-1
ENSG00010001127,GENE1128,8.30,0.1155,0.3519,7.427e-1,9.336e-1
ENSG00010001128,GENE1129,500.63,-0.3866,0.3211,2.286e-1,5.725e-1
ENSG00010001129,GENE1130,77.59,2.5473,0.1798,1.000e-300,1.471e-299
ENSG00010001130,GENE1131,83.25,-0.4426,0.2742,1.065e-1,3.721e-1
ENSG00010001131,GENE1132,730.47,0.0364,0.1602,8.202e-1,9.511e-1
ENSG00010001132,GENE1133,366.10,-2.3907,0.2255,1.000e-300,1.471e-299
ENSG00010001133,GENE1134,291.13,0.0636,0.2590,8.061e-1,9.490e-1
ENSG00010001134,GENE1135,377.83,-0.3369,0.1977,8.838e-2,3.352e-1
ENSG00010001135,GENE1136,77.74,0.7688,0.2577,2.852e-3,1.944e-2
ENSG00010001136,GENE1137,1120.65,0.0803,0.3166,7.998e-1,9.490e-1
ENSG00010001137,GENE1138,330.41,0.0507,0.3204,8.743e-1,9.634e-1
ENSG00010001138,GENE1139,347.66,0.1191,0.1441,4.084e-1,7.577e-1
ENSG00010001139,GENE1140,5.65,0.0960,0.2678,7.201e-1,9.228e-1
ENSG00010001140,GENE1141,4.39,0.0413,0.1697,8.079e-1,9.502e-1
ENSG00010001141,GENE1142,37.55,0.4286,0.2036,3.526e-2,1.695e-1
ENSG00010001142,GENE1143,436.18,-0.4220,0.3831,2.707e-1,6.300e-1
ENSG00010001143,GENE1144,26.00,-0.4236,0.3591,2.381e-1,5.875e-1
ENSG00010001144,GENE1145,3679.30,0.1492,0.2890,6.057e-1,8.689e-1
ENSG00010001145,GENE1146,1446.42,-0.0049,0.2232,9.824e-1,9.946e-1
ENSG00010001146,GENE1147,4.09,-0.0729,0.3118,8.151e-1,9.507e-1
ENSG00010001147,GENE1148,427.21,-0.2284,0.1814,2.080e-1,5.440e-1
ENSG00010001148,GENE1149,240.79,-0.1303,0.2479,5.992e-1,8.685e-1
ENSG00010001149,GENE1150,201.90,0.2304,0.2554,3.671e-1,7.294e-1
ENSG00010001150,GENE1151,17.07,-0.2159,0.2570,4.007e-1,7.546e-1
ENSG00010001151,GENE1152,5.59,-0.2750,0.2577,2.859e-1,6.534e-1
ENSG00010001152,GENE1153,6.98,0.3255,0.1551,3.590e-2,1.707e-1
ENSG00010001153,GENE1154,518.33,-0.0090,0.2712,9.734e-1,9.915e-1
ENSG00010001154,GENE1155,20.88,1.7227,0.1067,1.000e-300,1.471e-299
ENSG00010001155,GENE1156,8.24,0.1933,0.1314,1.413e-1,4.413e-1
ENSG00010001156,GENE1157,2099.63,0.3389,0.2776,2.222e-1,5.649e-1
ENSG00010001157,GENE1158,54.55,0.3218,0.3704,3.849e-1,7.456e-1
ENSG00010001158,GENE1159,245.49,-0.0208,0.2447,9.321e-1,9.787e-1
ENSG00010001159,GENE1160,2059.26,0.0874,0.1723,6.119e-1,8.729e-1
ENSG00010001160,GENE1161,7.17,-0.0029,0.2555,9.909e-1,9.962e-1
ENSG00010001161,GENE1162,21.12,0.4283,0.2730,1.167e-1,3.951e-1
ENSG00010001162,GENE1163,35.93,1.6208,0.2762,4.405e-9,4.753e-8
ENSG00010001163,GENE1164,548.67,-0.2434,0.4325,5.735e-1,8.612e-1
ENSG00010001164,GENE1165,55.21,0.0975,0.2371,6.807e-1,9.055e-1
ENSG00010001165,GENE1166,18.75,0.0342,0.2184,8.754e-1,9.634e-1
ENSG00010001166,GENE1167,1458.75,-2.4865,0.2676,1.000e-300,1.471e-299
ENSG00010001167,GENE1168,8.43,0.0167,0.2051,9.351e-1,9.787e-1
ENSG00010001168,GENE1169,3038.79,-0.0046,0.2539,9.856e-1,9.951e-1
ENSG00010001169,GENE1170,64.97,0.3978,0.1559,1.070e-2,6.332e-2
ENSG00010001170,GENE1171,186.49,2.3532,0.1666,1.000e-300,1.471e-299
ENSG00010001171,GENE1172,268.87,3.1750,0.3177,1.000e-300,1.471e-299
ENSG00010001172,GENE1173,57.06,-0.0927,0.1854,6.173e-1,8.769e-1
ENSG00010001173,GENE1174,37.98,0.4394,0.1432,2.152e-3,1.501e-2
ENSG00010001174,GENE1175,807.05,-0.2565,0.1761,1.453e-1,4.468e-1
ENSG00010001175,GENE1176,79.75,0.1468,0.2520,5.603e-1,8.532e-1
ENSG00010001176,GENE1177,830.26,-0.0515,0.3276,8.751e-1,9.634e-1
ENSG00010001177,GENE1178,487.18,0.4766,0.2998,1.120e-1,3.843e-1
ENSG00010001178,GENE1179,23.81,2.8860,0.1348,1.000e-300,1.471e-299
ENSG00010001179,GENE1180,3185.32,-0.2281,0.2348,3.315e-1,6.916e-1
ENSG00010001180,GENE1181,2003.95,0.0768,0.3246,8.129e-1,9.507e-1
ENSG00010001181,GENE1182,95.52,-0.1752,0.1207,1.467e-1,4.490e-1
ENSG00010001182,GENE1183,1341.13,-0.2209,0.0987,2.519e-2,1.274e-1
ENSG00010001183,GENE1184,20.81,-0.1078,0.2912,7.113e-1,9.192e-1
ENSG00010001184,GENE1185,5.53,0.2958,0.2252,1.889e-1,5.128e-1
ENSG00010001185,GENE1186,21.61,-0.0082,0.2419,9.729e-1,9.915e-1
ENSG00010001186,GENE1187,3191.78,-0.2092,0.4032,6.038e-1,8.689e-1
ENSG00010001187,GENE1188,200.75,0.1653,0.2531,5.136e-1,8.275e-1
ENSG00010001188,GENE1189,28.74,-0.0853,0.2325,7.136e-1,9.209e-1
ENSG00010001189,GENE1190,3200.95,-0.0032,0.2441,9.896e-1,9.960e-1
ENSG00010001190,GENE1191,182.37,0.0731,0.2792,7.935e-1,9.484e-1
ENSG00010001191,GENE1192,56.38,-0.0873,0.2435,7.201e-1,9.228e-1
ENSG00010001192,GENE1193,84.23,0.0813,0.3140,7.958e-1,9.490e-1
ENSG00010001193,GENE1194,2626.16,-0.1701,0.2178,4.348e-1,7.751e-1
ENSG00010001194,GENE1195,154.34,-0.3085,0.2291,1.782e-1,4.983e-1
ENSG00010001195,GENE1196,354.23,1.0851,0.2891,1.742e-4,1.409e-3
ENSG00010001196,GENE1197,3701.35,-0.2688,0.3024,3.741e-1,7.339e-1
ENSG00010001197,GENE1198,24.60,-0.0854,0.3131,7.851e-1,9.471e-1
ENSG00010001198,GENE1199,366.96,-0.2152,0.2603,4.083e-1,7.577e-1
ENSG00010001199,GENE1200,3866.94,0.1955,0.1905,3.047e-1,6.662e-1
ENSG00010001200,GENE1201,3416.36,-0.1358,0.2539,5.927e-1,8.661e-1
ENSG00010001201,GENE1202,30.13,0.1033,0.3152,7.432e-1,9.336e-1
ENSG00010001202,GENE1203,13.18,0.0345,0.2373,8.843e-1,9.658e-1
ENSG00010001203,GENE1204,3054.14,1.0994,0.1908,8.281e-9,8.716e-8
ENSG00010001204,GENE1205,124.00,-0.0467,0.2670,8.612e-1,9.620e-1
ENSG00010001205,GENE1206,6.82,0.0535,0.3333,8.724e-1,9.634e-1
ENSG00010001206,GENE1207,341.70,0.0907,0.2016,6.526e-1,8.900e-1
ENSG00010001207,GENE1208,170.27,0.1335,0.2850,6.394e-1,8.857e-1
ENSG00010001208,GENE1209,6.04,-0.0025,0.1516,9.867e-1,9.957e-1
ENSG00010001209,GENE1210,624.45,-0.4307,0.2617,9.991e-2,3.615e-1
ENSG00010001210,GENE1211,36.69,-0.3121,0.3255,3.376e-1,6.994e-1
ENSG00010001211,GENE1212,1066.34,-0.8206,0.2978,5.864e-3,3.711e-2
ENSG00010001212,GENE1213,6093.10,1.0109,0.2520,6.057e-5,5.191e-4
ENSG00010001213,GENE1214,8.73,-0.2569,0.1887,1.734e-1,4.935e-1
ENSG00010001214,GENE1215,6.54,-0.0667,0.3027,8.255e-1,9.525e-1
ENSG00010001215,GENE1216,136.19,-0.1332,0.2307,5.637e-1,8.548e-1
ENSG00010001216,GENE1217,165.51,0.0595,0.2130,7.801e-1,9.471e-1
ENSG00010001217,GENE1218,6.52,0.1956,0.2733,4.741e-1,8.008e-1
ENSG00010001218,GENE1219,16.56,-0.0055,0.2331,9.811e-1,9.946e-1
ENSG00010001219,GENE1220,202.33,0.0732,0.1526,6.312e-1,8.840e-1
ENSG00010001220,GENE1221,8.40,0.4131,0.2743,1.321e-1,4.251e-1
ENSG00010001221,GENE1222,526.01,-2.7048,0.2796,1.000e-300,1.471e-299
ENSG00010001222,GENE1223,130.55,1.0840,0.2746,7.890e-5,6.612e-4
ENSG00010001223,GENE1224,318.19,0.3462,0.2211,1.175e-1,3.952e-1
ENSG00010001224,GENE1225,71.80,0.1834,0.2324,4.301e-1,7.713e-1
ENSG00010001225,GENE1226,90.13,-0.0910,0.2793,7.447e-1,9.336e-1
ENSG00010001226,GENE1227,4.40,0.1429,0.1101,1.944e-1,5.221e-1
ENSG00010001227,GENE1228,803.08,0.3449,0.3614,3.400e-1,7.010e-1
ENSG00010001228,GENE1229,506.66,-0.0790,0.3414,8.170e-1,9.507e-1
ENSG00010001229,GENE1230,1235.08,1.1989,0.2564,2.932e-6,2.732e-5
ENSG00010001230,GENE1231,1526.09,0.3744,0.1500,1.256e-2,7.301e-2
ENSG00010001231,GENE1232,5.49,-0.8831,0.1731,3.375e-7,3.298e-6
ENSG00010001232,GENE1233,24.43,-0.0919,0.3959,8.165e-1,9.507e-1
ENSG00010001233,GENE1234,1003.06,-0.2146,0.2321,3.552e-1,7.151e-1
ENSG00010001234,GENE1235,3314.68,0.0318,0.1718,8.530e-1,9.613e-1
ENSG00010001235,GENE1236,133.55,0.0919,0.3382,7.858e-1,9.471e-1
ENSG00010001236,GENE1237,254.50,0.1840,0.1965,3.490e-1,7.094e-1
ENSG00010001237,GENE1238,3061.60,0.3337,0.1576,3.428e-2,1.659e-1
ENSG00010001238,GENE1239,233.46,2.5477,0.2031,1.000e-300,1.471e-299
ENSG00010001239,GENE1240,4.56,0.1583,0.1380,2.514e-1,6.013e-1
ENSG00010001240,GENE1241,794.60,1.7133,0.1992,1.000e-300,1.471e-299
ENSG00010001241,GENE1242,916.44,0.0638,0.1203,5.961e-1,8.673e-1
ENSG00010001242,GENE1243,251.04,1.0368,0.1911,5.808e-8,5.886e-7
ENSG00010001243,GENE1244,684.73,0.3255,0.2029,1.086e-1,3.767e-1
ENSG00010001244,GENE1245,2091.12,0.3178,0.1967,1.061e-1,3.721e-1
ENSG00010001245,GENE1246,3285.46,0.0630,0.4709,8.935e-1,9.692e-1
ENSG00010001246,GENE1247,15.34,0.2980,0.2518,2.366e-1,5.857e-1
ENSG00010001247,GENE1248,165.94,-0.3327,0.1250,7.768e-3,4.736e-2
ENSG00010001248,GENE1249,218.66,0.1245,0.2939,6.719e-1,9.010e-1
ENSG00010001249,GENE1250,8.34,0.1056,0.3085,7.320e-1,9.294e-1
ENSG00010001250,GENE1251,634.72,0.0470,0.3850,9.028e-1,9.732e-1
ENSG00010001251,GENE1252,1922.87,-1.4328,0.1813,2.665e-15,3.771e-14
ENSG00010001252,GENE1253,171.84,0.1134,0.1953,5.614e-1,8.536e-1
ENSG00010001253,GENE1254,64.30,1.6271,0.2488,6.217e-11,7.119e-10
ENSG00010001254,GENE1255,42.54,0.2328,0.2875,4.182e-1,7.644e-1
ENSG00010001255,GENE1256,1304.64,2.8290,0.2930,1.000e-300,1.471e-299
ENSG00010001256,GENE1257,213.22,0.3021,0.1718,7.869e-2,3.078e-1
ENSG00010001257,GENE1258,468.83,0.1965,0.2829,4.874e-1,8.092e-1
ENSG00010001258,GENE1259,15.03,-0.2425,0.1743,1.641e-1,4.819e-1
ENSG00010001259,GENE1260,1468.79,0.1149,0.2653,6.650e-1,8.953e-1
ENSG00010001260,GENE1261,297.23,-0.3387,0.2421,1.617e-1,4.780e-1
ENSG00010001261,GENE1262,600.47,-0.1323,0.1794,4.609e-1,7.964e-1
ENSG00010001262,GENE1263,55.62,2.1458,0.2947,3.335e-13,4.388e-12
ENSG00010001263,GENE1264,456.43,-1.1071,0.1912,7.091e-9,7.491e-8
ENSG00010001264,GENE1265,3053.01,0.1767,0.1568,2.598e-1,6.134e-1
ENSG00010001265,GENE1266,4.25,0.0202,0.1701,9.057e-1,9.732e-1
ENSG00010001266,GENE1267,2106.03,0.1123,0.1701,5.092e-1,8.259e-1
ENSG00010001267,GENE1268,36.09,0.1520,0.3750,6.852e-1,9.075e-1
ENSG00010001268,GENE1269,12.93,-0.4901,0.2705,7.000e-2,2.857e-1
ENSG00010001269,GENE1270,530.26,0.1134,0.2962,7.018e-1,9.149e-1
ENSG00010001270,GENE1271,6.36,0.1323,0.2222,5.514e-1,8.495e-1
ENSG00010001271,GENE1272,651.23,2.7218,0.3610,4.752e-14,6.450e-13
ENSG00010001272,GENE1273,1424.16,-0.1150,0.1500,4.432e-1,7.799e-1
ENSG00010001273,GENE1274,348.58,0.3572,0.1746,4.083e-2,1.882e-1
ENSG00010001274,GENE1275,42.50,-0.2634,0.2389,2.701e-1,6.296e-1
ENSG00010001275,GENE1276,65.92,-0.1202,0.3499,7.312e-1,9.287e-1
ENSG00010001276,GENE1277,183.96,-0.2272,0.1975,2.498e-1,6.009e-1
ENSG00010001277,GENE1278,2369.12,0.2039,0.3613,5.726e-1,8.609e-1
ENSG00010001278,GENE1279,1215.77,0.2863,0.1774,1.065e-1,3.721e-1
ENSG00010001279,GENE1280,4.30,-0.3621,0.1816,4.619e-2,2.062e-1
ENSG00010001280,GENE1281,15.41,-0.2754,0.1852,1.371e-1,4.325e-1
ENSG00010001281,GENE1282,5.89,-0.0705,0.1500,6.386e-1,8.857e-1
ENSG00010001282,GENE1283,35.66,-0.4083,0.2016,4.279e-2,1.945e-1
ENSG00010001283,GENE1284,48.63,0.0231,0.2679,9.314e-1,9.787e-1
ENSG00010001284,GENE1285,36.52,0.1428,0.2646,5.894e-1,8.653e-1
ENSG00010001285,GENE1286,77.58,0.1613,0.1946,4.071e-1,7.577e-1
ENSG00010001286,GENE1287,157.14,-0.6348,0.3106,4.098e-2,1.886e-1
ENSG00010001287,GENE1288,108.67,-0.5049,0.1904,8.008e-3,4.873e-2
ENSG00010001288,GENE1289,140.09,0.0467,0.2888,8.715e-1,9.633e-1
ENSG00010001289,GENE1290,564.49,-0.2439,0.2462,3.217e-1,6.815e-1
ENSG00010001290,GENE1291,308.91,0.2063,0.3533,5.592e-1,8.521e-1
ENSG00010001291,GENE1292,859.91,-0.4273,0.2354,6.944e-2,2.838e-1
ENSG00010001292,GENE1293,4.05,-0.1272,0.1957,5.158e-1,8.296e-1
ENSG00010001293,GENE1294,4.76,0.0280,0.1326,8.328e-1,9.557e-1
ENSG00010001294,GENE1295,1794.80,0.8011,0.2996,7.494e-3,4.588e-2
ENSG00010001295,GENE1296,33.92,-0.1987,0.3246,5.404e-1,8.426e-1
ENSG00010001296,GENE1297,1384.03,2.3663,0.2223,1.000e-300,1.471e-299
ENSG00010001297,GENE1298,79.39,-0.1194,0.3721,7.483e-1,9.343e-1
ENSG00010001298,GENE1299,3811.30,0.5037,0.2755,6.754e-2,2.795e-1
ENSG00010001299,GENE1300,286.18,0.0953,0.1593,5.496e-1,8.483e-1
ENSG00010001300,GENE1301,80.49,0.4660,0.2167,3.149e-2,1.549e-1
ENSG00010001301,GENE1302,2835.52,-0.1039,0.2613,6.911e-1,9.097e-1
ENSG00010001302,GENE1303,73.27,0.0839,0.3585,8.150e-1,9.507e-1
ENSG00010001303,GENE1304,16.50,0.2047,0.2600,4.311e-1,7.725e-1
ENSG00010001304,GENE1305,26.11,-0.0862,0.2794,7.578e-1,9.387e-1
ENSG00010001305,GENE1306,48.92,-0.0136,0.1172,9.079e-1,9.734e-1
ENSG00010001306,GENE1307,189.08,-0.1536,0.3120,6.224e-1,8.787e-1
ENSG00010001307,GENE1308,282.41,1.5337,0.2215,4.364e-12,5.322e-11
ENSG00010001308,GENE1309,1243.66,0.1926,0.1219,1.141e-1,3.895e-1
ENSG00010001309,GENE1310,45.80,-1.6417,0.2081,3.109e-15,4.358e-14
ENSG00010001310,GENE1311,408.91,-0.0198,0.2309,9.317e-1,9.787e-1
ENSG00010001311,GENE1312,22.73,-0.0370,0.1956,8.498e-1,9.598e-1
ENSG00010001312,GENE1313,185.74,0.2727,0.1000,6.416e-3,4.018e-2
ENSG00010001313,GENE1314,3150.28,0.1082,0.2691,6.878e-1,9.083e-1
ENSG00010001314,GENE1315,272.90,-0.2799,0.2732,3.056e-1,6.668e-1
ENSG00010001315,GENE1316,899.33,0.3793,0.2883,1.883e-1,5.122e-1
ENSG00010001316,GENE1317,1423.30,0.0359,0.2156,8.676e-1,9.620e-1
ENSG00010001317,GENE1318,906.31,0.1910,0.2233,3.924e-1,7.508e-1
ENSG00010001318,GENE1319,86.40,0.0202,0.2421,9.335e-1,9.787e-1
ENSG00010001319,GENE1320,50.41,0.2872,0.2234,1.985e-1,5.283e-1
ENSG00010001320,GENE1321,20.61,-1.6265,0.1845,1.000e-300,1.471e-299
ENSG00010001321,GENE1322,343.71,-0.0118,0.1632,9.425e-1,9.794e-1
ENSG00010001322,GENE1323,1397.02,-0.0139,0.2572,9.570e-1,9.860e-1
ENSG00010001323,GENE1324,19.52,-0.1917,0.2193,3.821e-1,7.437e-1
ENSG00010001324,GENE1325,8.45,0.0611,0.2491,8.063e-1,9.490e-1
ENSG00010001325,GENE1326,110.77,0.1832,0.2605,4.819e-1,8.052e-1
ENSG00010001326,GENE1327,6.28,0.1263,0.1709,4.597e-1,7.949e-1
ENSG00010001327,GENE1328,5.40,-0.0224,0.2935,9.393e-1,9.787e-1
ENSG00010001328,GENE1329,114.31,0.3896,0.2075,6.050e-2,2.574e-1
ENSG00010001329,GENE1330,5.01,0.0224,0.2088,9.144e-1,9.762e-1
ENSG00010001330,GENE1331,25.56,0.3333,0.2079,1.089e-1,3.770e-1
ENSG00010001331,GENE1332,512.22,1.6079,0.1487,1.000e-300,1.471e-299
ENSG00010001332,GENE1333,47.05,0.4797,0.3502,1.707e-1,4.910e-1
ENSG00010001333,GENE1334,79.67,-0.0184,0.2888,9.493e-1,9.820e-1
ENSG00010001334,GENE1335,69.38,-0.0234,0.3056,9.389e-1,9.787e-1
ENSG00010001335,GENE1336,310.55,-0.5778,0.2030,4.422e-3,2.866e-2
ENSG00010001336,GENE1337,87.39,1.6410,0.1722,1.000e-300,1.471e-299
ENSG00010001337,GENE1338,1515.01,-0.0765,0.2661,7.737e-1,9.434e-1
ENSG00010001338,GENE1339,381.09,-2.1910,0.1578,1.000e-300,1.471e-299
ENSG00010001339,GENE1340,100.16,2.6885,0.2432,1.000e-300,1.471e-299
ENSG00010001340,GENE1341,2059.15,0.3627,0.1974,6.611e-2,2.755e-1
ENSG00010001341,GENE1342,3356.00,0.0838,0.2425,7.298e-1,9.287e-1
ENSG00010001342,GENE1343,37.82,-0.2517,0.2154,2.427e-1,5.919e-1
ENSG00010001343,GENE1344,18.02,0.0428,0.2041,8.339e-1,9.557e-1
ENSG00010001344,GENE1345,3063.40,-0.1784,0.1640,2.766e-1,6.392e-1
ENSG00010001345,GENE1346,251.52,0.3122,0.1538,4.234e-2,1.933e-1
ENSG00010001346,GENE1347,2566.36,0.4495,0.1162,1.094e-4,9.039e-4
ENSG00010001347,GENE1348,4258.27,0.4280,0.2867,1.355e-1,4.301e-1
ENSG00010001348,GENE1349,73.26,-0.1396,0.2562,5.859e-1,8.633e-1
ENSG00010001349,GENE1350,2377.83,-1.6885,0.2616,1.088e-10,1.236e-9
ENSG00010001350,GENE1351,719.46,-1.9803,0.2177,1.000e-300,1.471e-299
ENSG00010001351,GENE1352,3309.15,-0.5597,0.1580,3.978e-4,3.116e-3
ENSG00010001352,GENE1353,5102.10,2.6933,0.3823,1.867e-12,2.315e-11
ENSG00010001353,GENE1354,1066.49,0.0412,0.1994,8.362e-1,9.557e-1
ENSG00010001354,GENE1355,5.49,0.0386,0.2221,8.622e-1,9.620e-1
ENSG00010001355,GENE1356,40.41,-0.3388,0.1643,3.914e-2,1.816e-1
ENSG00010001356,GENE1357,1773.17,-1.8772,0.0948,1.000e-300,1.471e-299
ENSG00010001357,GENE1358,1735.57,-0.0153,0.2237,9.455e-1,9.808e-1
ENSG00010001358,GENE1359,85.52,-0.0214,0.2418,9.294e-1,9.787e-1
ENSG00010001359,GENE1360,17.98,-0.0148,0.1401,9.159e-1,9.768e-1
ENSG00010001360,GENE1361,7.44,-0.3899,0.1590,1.418e-2,8.085e-2
ENSG00010001361,GENE1362,2648.26,-0.2123,0.1643,1.965e-1,5.258e-1
ENSG00010001362,GENE1363,4301.49,0.4419,0.3036,1.455e-1,4.468e-1
